id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
328126,KR-0766,heliport,"ROK Army 53rd Logstics Support Group Heliport",36.403103,127.351137,NaN,AS,KR,KR-44,"Daejon",no,,,,,"","ROK Army 53rd Logstics Support Group"
328127,KR-0767,heliport,"SK T Tower Heliport",37.566773,126.985318,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","SK T Tower"
328143,KR-0768,heliport,"Hanhwa Corporation Heliport",37.567788,126.986479,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanhwa Corporation"
328144,KR-0769,heliport,"Ministry of Employment & Labor Heliport",37.567248,126.987134,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ministry of Employment & Labor"
328145,KR-0770,heliport,"Industrial Bank of Korea Heliport",37.566642,126.986239,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Industrial Bank of Korea"
328158,KR-0771,heliport,"Samil Building Heliport",37.568806,126.98723,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Samil Building"
328159,KR-0772,heliport,"Lotte E&C Apartment Building Heliport",37.566743,126.988058,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte E&C Apartment Building"
328160,KR-0773,heliport,"Lotte City Hotel Myeongdong Heliport",37.567217,126.988101,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte City Hotel Myeongdong"
328161,KR-0774,heliport,"Signature Towers Heliports",37.567661,126.988193,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Signature Tower"
328162,KR-0775,heliport,"KEB Hana Bank Heliport",37.565707,126.985211,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","KEB Hana Bank"
328163,KR-0776,heliport,"Industrial Bank of Korea Heliport",37.566115,126.986968,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Industrial Bank of Korea"
328164,KR-0777,heliport,"Jae Young Heliport",37.565384,126.986886,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Jae Young"
328165,KR-0778,heliport,"Dongbu Fire Building Heliport",37.564827,126.991825,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Dongbu Fire Building"
328166,KR-0779,heliport,"Leisure Town Heliport",37.562168,126.995953,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Leisure Town"
328167,KR-0780,heliport,"Namsan Central Xii Apartments Heliports",37.562656,126.99756,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Namsan Central Xii Apartment"
328169,KR-0781,heliport,"Kukdong Building Heliport",37.562046,126.991063,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kukdong Building"
328171,KR-0782,heliport,"CJ Food World Heliport",37.564081,127.003141,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","CJ Food World"
328172,KR-0783,heliport,"Solaria Hotel Heliport",37.56283,126.985271,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Solaria Hotel"
328173,KR-0784,heliport,"Freya Tower Heliport",37.568933,127.007908,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Freya Tower"
328174,KR-0785,heliport,"Migliore Dongdaemun Shopping Center Heliport",37.568224,127.008303,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Migliore Dongdaemun Shopping Center"
328175,KR-0786,heliport,"Lotte Castle Cheonjin Apartments Heliports",37.573803,127.016094,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Castle Cheonjin Apartment"
328176,KR-0787,heliport,"Lotte Castle Venetian Apartments Heliports",37.571031,127.021437,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Castle Venetian Apartment"
328177,KR-0788,heliport,"Acro Square Apartments Heliport",37.566064,127.021552,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Acro Square Apartment"
328178,KR-0789,heliport,"Hanyang University Hospital Heliport",37.559768,127.044128,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanyang University Hospital"
328180,KR-0790,heliport,"Guri Heliport",37.565699,127.11456,NaN,AS,KR,KR-41,"Guri",no,,,,,"","Guri"
328181,KR-0791,heliport,"Evergreen Tower Heliport",37.542691,127.101502,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Evergreen Towerf"
328182,KR-0792,heliport,"Samsung Cherville Apartments Heliport",37.540381,127.095454,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Samsung Cherville Apartment"
328183,KR-0793,heliport,"Prime Center Heliport",37.535541,127.096426,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Prime Center"
328185,KR-0794,heliport,"Acroriver Apartment Complex Heliports",37.536855,127.093805,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Acroriver Apartment Complex"
328186,KR-0795,heliport,"Sharp Star City Apartment Complex Heliports",37.53855,127.072265,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Sharp Star City Apartment"
328187,KR-0796,heliport,"The Classic 500 Apartment Complex Heliports",37.538997,127.071079,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","The Classic 500"
328188,KR-0797,heliport,"Samsung Trapalace Apartment Complex Heliport",37.531884,127.068291,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Samsung Trapalace"
328189,KR-0798,heliport,"Hillstate Apartment Complex Heliport",37.541493,127.051964,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hillstate Apartment"
328190,KR-0799,heliport,"Seoul Forest Kolon Digital Tower Heliport",37.542737,127.052196,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Seoul Forest Kolon Digital Tower"
328191,KR-0800,heliport,"Shinsegae E-Mart Seongsu Discount Store Heliport",37.540153,127.052831,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Shinsegae E-Mart Seongsu"
328192,KR-0801,heliport,"Academy Tower Heliport",37.545355,127.057828,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Academy Tower"
328194,KR-0802,heliport,"2001 Fashion & Life Store Heliport",37.541354,127.126587,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","2001 Fashion & Life Store"
328195,KR-0803,heliport,"Daewoo Han River Benesse Apartments Heliport",37.540713,127.12574,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daewoo Han River Benesse Apartment"
328196,KR-0804,heliport,"Prague Theater Wedding Heliport",37.536156,127.13415,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Prague Theater Wedding"
328197,KR-0805,heliport,"Familie Apartments Heliports",37.5372,127.134618,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Familie Apartment"
328200,KR-0806,heliport,"Hanshin Jamsil Koa Apartments Heliport",37.516428,127.104216,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanshin Jamsil Koa Apartment"
328201,KR-0807,heliport,"Jamsil Shop Star Park Apartments Heliports",37.516972,127.102008,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Jamsil Shop Star Park Apartment"
328202,KR-0808,heliport,"Samsung SDS HQ Heliport",37.516736,127.101409,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Samsung SDS"
328203,KR-0809,heliport,"Hanbat Plaza Heliport",37.515498,127.099855,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanbat Plaza"
328204,KR-0810,heliport,"World Tower Heliport",37.515376,127.100145,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","World Tower"
328205,KR-0811,heliport,"Lotte Castle Apartments Heliports",37.515047,127.101109,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Castle Apartment"
328206,KR-0812,heliport,"Hyundai Tower Apartments Heliport",37.514911,127.103146,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hyundai Tower"
328226,KR-0813,heliport,"Luther Center Heliport",37.51552,127.103166,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Luther Center"
328227,KR-0814,heliport,"Ssangyong Engineering & Construction Company Heliport",37.515435,127.103789,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ssangyong Engineering & Construction"
328228,KR-0815,heliport,"Lotte Hotel World Heliport",37.511393,127.099821,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Hotel World"
328229,KR-0816,heliport,"Lotte Department Store Jamsil Heliport",37.512386,127.099031,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Department Store Jamsil"
328230,KR-0817,heliport,"Star River Apartments Heliport",37.517923,127.105334,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Star River Apartment"
328231,KR-0818,heliport,"I’Space Apartments Heliport",37.517078,127.106113,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","I’Space Apartment"
328234,KR-0819,heliport,"Galleria Palace Tower A Heliport",37.511419,127.093988,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Galleria Palace Apartment"
328235,KR-0820,heliport,"National Intelligence Service Heliport",37.465398,127.077511,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","National Intelligence Center"
328245,KR-0821,heliport,"Residencia Apartments Heliports",37.518589,126.93931,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Residencia Apartment"
328246,KR-0822,heliport,"Life Combi Apartments Heliport",37.519,126.939012,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Life Combi Apartment"
328248,KR-0823,heliport,"Brown Stone Apartments Heliport",37.519658,126.938644,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Brown Stone Apartment"
328249,KR-0824,heliport,"Daewoo Trump World II Heliports",37.517736,126.927589,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daewoo Trump World II"
328250,KR-0825,heliport,"Daewoo Trump World I Heliports",37.517785,126.931964,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daewoo Trump World I"
328251,KR-0826,heliport,"Yeouido Xi Apartments Heliports",37.518104,126.925977,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Yeouido Xi Apartment"
328286,KR-0827,heliport,"Alianz Life Marketing Building Heliport",37.518997,126.927739,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Alianz Life Marketing"
328287,KR-0828,heliport,"Korea Financial Investment Association Heliport",37.519172,126.927609,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Financial Investment Association"
328288,KR-0829,heliport,"Lotte Castle Empire Apartments Heliports",37.520261,126.926596,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Castle Empire Apartment"
328290,KR-0830,heliport,"Yeouido Department Store Heliport",37.52077,126.927028,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Yeouido Department Store"
328291,KR-0831,heliport,"Kookmin Bank HQ Heliport",37.521006,126.92781,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kookmin Bank HQ"
328292,KR-0832,heliport,"Korea Insurance Development Institute (KIDI) Heliport",37.521558,126.92598,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Insurance Development Institute, KIDI"
328293,KR-0833,heliport,"Korea Stock Exchange (KRX) Heliport",37.522623,126.927569,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Stock Exchange, KRX"
328294,KR-0834,heliport,"KOSCOM Heliport",37.523588,126.928517,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","KOSCOM"
328295,KR-0835,heliport,"Mirae Asset Daewoo Yeouido Heliport",37.522455,126.929759,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mirae Asset Daewoo Yeouido"
328296,KR-0836,heliport,"Nong Hyup Foundation Heliport",37.522137,126.930048,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Nong Hyup Foundation"
328297,KR-0837,heliport,"Miwon Building Heliport",37.521583,126.930719,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Miwon Building"
328298,KR-0838,heliport,"Kyobo Securities Building Heliport",37.522698,126.924577,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kyobo Securities"
328299,KR-0839,heliport,"S-Trenue Building Heliport",37.52282,126.924056,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Trenue"
328303,KR-0840,heliport,"Hanjin Shipping Building Heliport",37.523543,126.925512,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanjin Shipping"
328304,KR-0841,heliport,"Coryo Finance Center Heliport",37.523348,126.923429,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanhwa Investment & Securities"
328305,KR-0842,heliport,"Samsung Life Insurance Building Heliport",37.523769,126.923869,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Samsung Life Insurance"
328308,KR-0843,heliport,"HMC Building Heliport",37.523957,126.924129,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","HMC"
328309,KR-0844,heliport,"SKC Chemical Division HQ Heliport",37.52429,126.924392,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","SKC Chemical"
328312,KR-0845,heliport,"KMI Building Heliport",37.524411,126.924787,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","KMI"
328321,KR-0846,heliport,"Three International Finance Centre Heliport",37.524976,126.925807,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","IFC Office Tower"
328322,KR-0847,heliport,"Shinhan Good Morning Securities Heliport",37.524835,126.924181,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Shinhan Investment Corporation"
328323,KR-0848,heliport,"Hana Securities Building Heliport",37.524535,126.923705,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hana Daetan Securities"
328324,KR-0849,heliport,"Hyundai Securities Heliport",37.524233,126.923217,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","NH Securities & Investment"
328326,KR-0850,heliport,"Hanhwa Securities Heliport",37.524047,126.922862,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Woori Investment & Securities"
328332,KR-0851,heliport,"Financial Supervisory Service Heliport",37.523237,126.921245,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Financial Supervisory Service"
328333,KR-0852,heliport,"Hana Financial Investment Company Heliport",37.522876,126.92196,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hana Financial Investment Company"
328335,KR-0853,heliport,"Industrial Bank of Korea Heliport",37.522159,126.922155,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Industrial Bank of Korea Heliport"
328337,KR-0854,heliport,"Mirae Asset Insurance Company Heliport",37.521783,126.922782,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mirae Asset Insurance Company"
328338,KR-0855,heliport,"Korea Telecommunications (KT) Building Heliport",37.521923,126.919062,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Telecommunications, KT"
328339,KR-0856,heliport,"Marriott Executive Apartments - Yeouido Centre Heliports",37.521261,126.918679,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Marriott Executive Apartment, Yeouido Centre"
328343,KR-0857,heliport,"Korea Broadcasting System (KBS) Heliport",37.524159,126.916573,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Broadcasting System, KBS"
328344,KR-0858,heliport,"Korea Development Bank Heliport",37.52733,126.920798,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Development Bank"
328345,KR-0859,heliport,"LG Twin Towers West Heliport",37.527655,126.928671,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","LG Twin Tower"
328348,KR-0860,heliport,"Kukmin Ilbo Heliport",37.529329,126.924943,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kukmin Ilbo"
328349,KR-0861,heliport,"Times Square Heliport",37.517573,126.902626,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Times Square"
328358,KR-0862,heliport,"Ace Hi-Tech City Heliport",37.515109,126.89971,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace Hi-Tech City"
328359,KR-0863,heliport,"Ahyitieseu Engineering Heliport",37.514465,126.898641,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ahyitieseu Engineering"
328373,KR-0864,heliport,"SK Readers View Apartments Heliports",37.517657,126.899565,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","SK Readers View Apartment"
328374,KR-0865,heliport,"Lotte Tower Heliport",37.537474,126.892669,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte Tower"
328375,KR-0866,heliport,"Bongyoung Green Town 3rd Apartment Heliport",37.537,126.882065,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Bongyoung Green Town 3rd Apartment"
328376,KR-0867,heliport,"Boo Young II Apartment Heliport",37.536652,126.880968,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Boo Young II Apartment"
328377,KR-0868,heliport,"Hyundai World Tower Heliport",37.536191,126.877869,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hyundai World Tower"
328378,KR-0869,heliport,"Seonyu IS Biz Tower Heliport",37.536221,126.891843,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Seonyu IS Biz Tower"
328379,KR-0870,heliport,"Woorim Intelligence Center Heliport",37.525831,126.888124,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Woorim Intelligence Center"
328380,KR-0871,heliport,"Tangshan SKV1 Center Heliports",37.530808,126.898693,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Tangshan SKV1 Center"
328381,KR-0872,heliport,"Brown Stone Apartments Heliport",37.519658,126.938644,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Brown Stone Apartment"
328382,KR-0873,heliport,"Hyundai 41 Tower Heliport",37.528266,126.875566,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hyundai 41 Tower"
328383,KR-0874,heliport,"CBS Building Heliport",37.528358,126.874963,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","CBS Building"
328384,KR-0875,heliport,"SBS Broadcasting Centre Heliport",37.529116,126.873329,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","SBS Broadcasting Centre"
328386,KR-0876,heliport,"KT Center Building Heliport",37.529572,126.871444,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","KT Center"
328387,KR-0877,heliport,"Seoul Mobile Communication Building Heliport",37.527844,126.871727,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Seoul Mobile Communication"
328388,KR-0878,heliport,"Hyundai Dream Tower Heliport",37.527563,126.871505,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hyundai Dream Tower"
328389,KR-0879,heliport,"Korea Broadcasters Center Heliport",37.5272,126.871413,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Korea Broadcasters Center"
328391,KR-0880,heliport,"Mokdong Trapalace Western Avenue Apartments Heliports",37.525782,126.871123,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mokdong Trapalace Western Avenue Apartment"
328392,KR-0881,heliport,"Mokdong Hyperion 2nd Apartments Heliports",37.524952,126.870707,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mokdong Hyperion 2nd Apartment"
328393,KR-0882,heliport,"Mokdong Samsung Cherville 1st Apartments Heliport",37.522553,126.870131,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mokdong Samsung Cherville 1st Apartment"
328394,KR-0883,heliport,"Mokdong Samsung Cherville 2nd Apartments Heliports",37.521525,126.870348,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mokdong Samsung Cherville 2nd Apartment"
328395,KR-0884,heliport,"Hyundai Hyperion Tower 1 Apartments Heliports",37.527385,126.875342,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hyundai Hyperion Tower 1 Apartment"
328396,KR-0885,heliport,"Mokdong Isabella Apartments Heliport",37.516164,126.862504,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mokdong Isabella Apartment"
328397,KR-0886,heliport,"D Cube City Apartments Heliports",37.508277,126.888493,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","D Cube City Apartment"
328399,KR-0887,heliport,"West Finance Center Heliport",37.507924,126.890202,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","West Finance Center"
328400,KR-0888,heliport,"Sindorim Forceville Apartments Heliport",37.505597,126.891411,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Sindorim Forceville Apartment"
328401,KR-0889,heliport,"Parkville Apartments Heliport",37.500545,126.889823,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Parkville Apartment"
328402,KR-0890,heliport,"Euro Paratel Motel Heliport",37.5001,126.891913,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Euro Paratel Motel"
328409,KR-0891,heliport,"7 Springs Building Heliport",37.48539,126.894901,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","7 Springs Building"
328410,KR-0892,heliport,"Daeryung Post Tower 2nd Heliport",37.485879,126.89758,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower 2nd"
328412,KR-0893,heliport,"Woorim Ebiz Center 2nd Heliport",37.48674,126.895891,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Woorim Ebiz Center 2nd"
328413,KR-0894,heliport,"Woorim Ebiz Center 1st Heliport",37.487166,126.895024,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Woorim Ebiz Center 1st"
328417,KR-0895,heliport,"Daeryung Post Tower 7th Heliport",37.4873,126.894422,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower 7th"
328422,KR-0896,heliport,"Lotte City Hotel Guro Heliport",37.484798,126.896419,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte City Hotel Guro"
328424,KR-0897,heliport,"Kolon Science Valley 2nd Heliport",37.484428,126.899192,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kolon Science Valley 2nd"
328435,KR-0898,heliport,"Daeryung Post Tower I Heliport",37.483472,126.895307,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower I"
328436,KR-0899,heliport,"Seoul Industry Information Education Center Heliport",37.483458,126.896467,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Seoul Industry Information Education Center"
328437,KR-0900,heliport,"Hanshin Tower Heliport",37.482542,126.894383,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Hanshin Tower"
328438,KR-0901,heliport,"Ace Techno Tower Heliport",37.482319,126.89504,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace Techno Tower"
328440,KR-0902,heliport,"Ace High-End Tower 2 Heliport",37.481376,126.895295,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace High-End Tower 2"
328441,KR-0903,heliport,"Ace High-End Tower Heliport",37.481454,126.893173,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace High-End Tower Heliport"
328442,KR-0904,heliport,"Ace Techno Tower V Heliport",37.481051,126.892573,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace Techno Tower V"
328443,KR-0905,heliport,"Daeryung Post Tower 6th Heliport",37.48165,126.883703,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower 6"
328444,KR-0906,heliport,"Daeryung Post Tower 5th Heliport",37.481148,126.886353,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower 5"
328445,KR-0907,heliport,"Leaders Tower Heliport",37.480451,126.884263,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Leaders Tower"
328446,KR-0908,heliport,"SJ Building Heliport",37.479373,126.884687,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","SJ Building"
328447,KR-0909,heliport,"ENC Dream Tower 7 Heliports",37.479494,126.887648,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","ENC Dream Tower 7"
328448,KR-0910,heliport,"Mario Outlet III Heliport",37.478944,126.885996,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Mario Outlet III"
328449,KR-0911,heliport,"World Meridian Venture Center 1st Heliport",37.477938,126.885644,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","World Meridian Venture Center 1"
328450,KR-0912,heliport,"Byeoksan Digital Valley V Heliport",37.476809,126.885791,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Byeoksan Digital Valley V"
328451,KR-0913,heliport,"Ace High-End Tower 6 Heliport",37.476173,126.886198,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace High-End Tower 6"
328452,KR-0914,heliport,"Daimyung 8th (Hoimyung) Heliport",37.485568,126.877308,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daimyung 8th (Hoimyung)"
328456,KR-0915,heliport,"Byeoksan Digital Valley 2nd Heliport",37.484508,126.878047,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Byeoksan Digital Valley 2nd"
328457,KR-0916,heliport,"Byuksan Digital Valley VI Heliport",37.484526,126.878779,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Byuksan Digital Valley VI"
328458,KR-0917,heliport,"Kolon Digital Tower Aston Heliport",37.48452,126.880602,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Kolon Digital Tower Aston"
328459,KR-0918,heliport,"World Meridian Venture Center 2nd Heliport",37.478743,126.878464,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","World Meridian Venture Center 2nd"
328460,KR-0919,heliport,"Halla Sigma Valley Heliport",37.472894,126.88116,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Halla Sigma Valley"
328461,KR-0920,heliport,"LG Research Institute Heliport",37.470444,126.884958,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","LG Research Institute"
328462,KR-0921,heliport,"Daerung 12th Techno Town Heliport",37.469519,126.884334,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daerung 12th Techno Town"
328463,KR-0922,heliport,"Digital Empire Building Heliport",37.465689,126.887605,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Digital Empire Building"
328464,KR-0923,heliport,"Duck Sung M & P Building Heliport",37.467744,126.886516,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Duck Sung M & P"
328465,KR-0924,heliport,"Partners Tower 1 Heliport",37.468412,126.886218,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Partners Tower 1"
328468,KR-0925,heliport,"Daeryung Post Tower 17th Heliport",37.468808,126.887503,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Daeryung Post Tower 17th"
328469,KR-0926,heliport,"Ace High-End Tower 8 Heliport",37.473604,126.885505,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace High-End Tower 8"
328470,KR-0927,heliport,"Namsung Plaza Heliport",37.475566,126.881924,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Namsung Plaza"
328471,KR-0928,heliport,"Lotte IT Castle 1 Dong Heliport",37.47666,126.881533,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte IT Castle 1 Dong"
328472,KR-0929,heliport,"BYC High City Heliport",37.477155,126.881911,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","BYC High City"
328473,KR-0930,heliport,"Lotte IT Castle 2 Dong Heliport",37.477339,126.881219,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lotte IT Castle 2 Dong"
328474,KR-0931,heliport,"IT Castle 2nd Heliport",37.477572,126.882254,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","IT Castle 2nd"
328482,KR-0932,heliport,"STX-V Tower Heliport",37.477386,126.883559,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","STX-V Tower"
328483,KR-0933,heliport,"Ace High-End Tower 3 Heliport",37.478093,126.881395,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Ace High-End Tower 3"
328484,KR-0934,heliport,"Lions Valley Heliports",37.479143,126.883027,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lions Valley"
328485,KR-0935,heliport,"Lions Outlet Heliport",37.4807,126.882166,NaN,AS,KR,KR-11,"Seoul",no,,,,,"","Lions Outlet"
